title,link,price,location,year,mileage,type,automatisk
Volvo XC60,https://www.blocket.se/mobility/item/19224430,294700,Upplands Väsby ∙ Smista Bil i Upplands Väsby AB - MRF Handlare,2021,18679,Diesel,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/18388886,294700,Kungsängen ∙ DAAL Bil AB,2021,12070,El,468 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/19669728,294700,Upplands Väsby ∙ Kamux Upplands Väsby,2022,13325,El,477 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/18604073,294700,Kungsängen ∙ DAAL Bil AB,2021,12714,El,468 km räckvidd
Volvo XC60,https://www.blocket.se/mobility/item/18248135,294700,Upplands Väsby ∙ Smista Bil i Upplands Väsby AB - MRF Handlare,2018,15545,Diesel,Automatisk
MINI Countryman Cooper SE,https://www.blocket.se/mobility/item/19066579,294766,Lidingö ∙ Drivewell,2023,7800,Hybrid bensin,Automatisk
BMW X3,https://www.blocket.se/mobility/item/18491927,294795,Jordbro ∙ Nordiska Bilhallen,2018,13600,Diesel,Automatisk
Volkswagen Tiguan,https://www.blocket.se/mobility/item/20290414,294800,Åkersberga ∙ Aftén Bil VW Åkersberga Begagnat,2022,4903,Bensin,Automatisk
Volkswagen ID.5,https://www.blocket.se/mobility/item/19654633,294800,Norsborg ∙ Riddermark Recharge Stockholm,2023,8450,El,528 km räckvidd
Kia Niro,https://www.blocket.se/mobility/item/20502340,294800,Norsborg ∙ Riddermark Recharge Stockholm,2023,8576,El,460 km räckvidd
Volkswagen ID.5,https://www.blocket.se/mobility/item/19294116,294800,Göteborg ∙ Riddermark Bil Göteborg,2023,9109,El,530 km räckvidd
Volkswagen ID.5 GTX,https://www.blocket.se/mobility/item/19735187,294800,Norsborg ∙ Riddermark Recharge Stockholm,2023,10884,El,504 km räckvidd
Kia Ceed,https://www.blocket.se/mobility/item/18241675,294800,Norsborg ∙ Riddermark Recharge Stockholm,2023,3869,Plug-in Bensin,Automatisk
Lynk & Co 01,https://www.blocket.se/mobility/item/20274958,294800,Bro ∙ Bilia Outlet Bro,2023,3789,Plug-in Bensin,Automatisk
Toyota Yaris,https://www.blocket.se/mobility/item/19424564,294800,Vällingby ∙ Europeiska Motor - Vällingby,2024,200,Hybrid bensin,Automatisk
Lynk & Co 01,https://www.blocket.se/mobility/item/20143674,294800,Kungens Kurva ∙ Bilia Outlet Kungens Kurva,2023,3495,Plug-in Bensin,Automatisk
Lynk & Co 01,https://www.blocket.se/mobility/item/20122118,294800,Kungens Kurva ∙ Bilia Outlet Kungens Kurva,2023,3106,Plug-in Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/19093941,294800,Göteborg ∙ Din Bil / Volkswagen Göteborg - Begagnade bilar,2022,7361,Bensin,Automatisk
Mercedes-Benz GLA200,https://www.blocket.se/mobility/item/20112792,294900,"Täby ∙ Riddermark Bil, Täby - Arninge",2020,5238,Bensin,Automatisk
Volvo V90,https://www.blocket.se/mobility/item/20177569,294900,Malmö ∙ Riddermark Bil AB Webblager Syd,2020,9227,Diesel,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18383174,294900,Skärholmen ∙ Din Bil / Skoda Sätra - Begagnade bilar,2025,1917,Bensin,Automatisk
Mercedes-Benz A250 e,https://www.blocket.se/mobility/item/19202770,294900,Vallentuna ∙ Holmstrand Bil AB,2023,6356,Plug-in Bensin,Automatisk
Volvo V60,https://www.blocket.se/mobility/item/20354458,294900,Sigtuna ∙ Volvo Car Kungsängen,2022,7307,Bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/19472061,294900,Upplands Väsby ∙ Volvo Car Upplands Väsby,2022,8965,El,439 km räckvidd
Toyota Yaris Cross,https://www.blocket.se/mobility/item/20497288,294900,Hisings Backa ∙ Toyota Center Göteborg AB,2025,101,Hybrid bensin,Automatisk
Volvo V60,https://www.blocket.se/mobility/item/19605646,294900,Stockholm ∙ Volvo Car Hammarby Sjöstad,2021,6346,Diesel,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18271225,294900,Skärholmen ∙ Din Bil / Skoda Sätra - Begagnade bilar,2025,2382,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18271222,294900,Skärholmen ∙ Din Bil / Skoda Sätra - Begagnade bilar,2025,1836,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/20485492,294900,Hisings Backa ∙ Din Bil / Volkswagen Backa - Begagnade bilar,2025,935,Bensin,Automatisk
Audi A3,https://www.blocket.se/mobility/item/20480883,294900,Segeltorp ∙ Tullinge Bil Sverige AB,2025,2940,Bensin,Automatisk
Skoda Enyaq,https://www.blocket.se/mobility/item/18424449,294900,Upplands Väsby ∙ Kamux Upplands Väsby,2022,11670,El,516 km räckvidd
Volkswagen Tiguan,https://www.blocket.se/mobility/item/20461256,294900,Handen ∙ Sundström Bil,2022,9890,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/18664535,294900,Stockholm ∙ Din Bil / Volkswagen Hammarby - Begagnade bilar,2021,3579,Plug-in Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/20455511,294900,Täby ∙ Din Bil / Volkswagen Täby - Begagnade bilar,2025,3611,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18271220,294900,Skärholmen ∙ Din Bil / Skoda Sätra - Begagnade bilar,2025,2674,Bensin,Automatisk
Kia Sportage,https://www.blocket.se/mobility/item/13448389,294900,Göteborg ∙ Moberg Bil Hisingen,2023,14716,Plug-in Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/13471237,294900,Göteborg ∙ Moberg Bil Hisingen,2021,10896,El,415 km räckvidd
Volkswagen Passat,https://www.blocket.se/mobility/item/19425497,294900,Stockholm ∙ Din Bil / Volkswagen Hammarby - Begagnade bilar,2023,6869,Plug-in Bensin,Automatisk
Toyota Corolla,https://www.blocket.se/mobility/item/17569851,294900,Sundbyberg ∙ Europeiska Motor - Rissne,2024,4156,Hybrid bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/19053831,294900,Göteborg ∙ Moberg Bil Hisingen,2023,15021,El,487 km räckvidd
Audi Q3,https://www.blocket.se/mobility/item/17542421,294900,"Täby ∙ Riddermark Bil, Täby - Arninge",2019,8047,Bensin,Automatisk
Volvo V90,https://www.blocket.se/mobility/item/13401548,294900,Vallentuna ∙ Carson Sverige AB,2021,9841,Diesel,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/18901342,294900,Vallentuna ∙ Holmstrand Bil AB,2023,9815,Plug-in Bensin,Automatisk
Volvo V60,https://www.blocket.se/mobility/item/17798780,294900,Sigtuna ∙ Volvo Car Kungsängen,2021,12034,Plug-in Bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/18460212,294900,Stockholm ∙ Volvo Car Hammarby Sjöstad,2021,11706,El,471 km räckvidd
Skoda Kodiaq,https://www.blocket.se/mobility/item/20335050,294900,Upplands Väsby ∙ Kamux Upplands Väsby,2020,9947,Diesel,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/20331960,294900,Stockholm ∙ Volvo Car Hammarby Sjöstad,2021,11841,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/19199831,294900,Skärholmen ∙ Din Bil / Skoda Sätra - Begagnade bilar,2025,1350,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18882422,294900,Södertälje ∙ Din Bil / Skoda Södertälje - Begagnade bilar,2024,4662,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18879346,294900,Södertälje ∙ Din Bil / Skoda Södertälje - Begagnade bilar,2025,2086,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18583256,294900,Skärholmen ∙ Din Bil / Skoda Sätra - Begagnade bilar,2025,2641,Bensin,Automatisk
Lynk & Co 01,https://www.blocket.se/mobility/item/20279157,294900,Västra Frölunda ∙ Bilia Sisjön Begagnade Bilar,2023,3939,Plug-in Bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/18070116,294900,Hisings Backa ∙ Volvo Car Hisings Backa,2022,5596,El,445 km räckvidd
Volkswagen T-Roc,https://www.blocket.se/mobility/item/19853266,294900,Hisings Backa ∙ Din Bil / Volkswagen Backa - Begagnade bilar,2025,2090,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/18220957,294900,Hisings Backa ∙ Din Bil / Volkswagen Backa - Begagnade bilar,2025,1685,Bensin,Automatisk
Lynk & Co 01,https://www.blocket.se/mobility/item/20313243,294900,Kista ∙ Bilia Outlet Kista,2023,3412,Plug-in Bensin,Automatisk
Volvo XC60,https://www.blocket.se/mobility/item/18552036,294900,Handen ∙ Hoffsten Motor,2018,13720,Diesel,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/19093105,294900,Täby ∙ Din Bil / Volkswagen Täby - Begagnade bilar,2019,4803,Diesel,Automatisk
Mitsubishi ASX,https://www.blocket.se/mobility/item/18553522,294900,Skärholmen ∙ J Bil Sätra,2023,2421,Hybrid bensin,Automatisk
Volvo V60,https://www.blocket.se/mobility/item/15798298,294900,Sigtuna ∙ Volvo Car Kungsängen,2022,12726,Plug-in Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/20178362,294900,Täby ∙ Din Bil / Volkswagen Täby - Begagnade bilar,2025,1201,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/20173210,294900,Stockholm ∙ Din Bil / Skoda Bredden - Begagnade bilar,2023,5361,Plug-in Bensin,Automatisk
Ford Ranger,https://www.blocket.se/mobility/item/17227335,294900,Segeltorp ∙ Tullinge Bil Sverige AB,2019,16880,Diesel,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/18338562,294900,Hisings Backa ∙ Din Bil / Volkswagen Backa - Begagnade bilar,2025,1330,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/19543262,294900,Skärholmen ∙ Din Bil / Skoda Sätra - Begagnade bilar,2025,2859,Bensin,Automatisk
Kia Ceed,https://www.blocket.se/mobility/item/20075170,294900,Järfälla ∙ Aftén Bil KIA Barkarby Begagnat,2023,2514,Plug-in Bensin,Automatisk
Land Rover Range Rover Evoque,https://www.blocket.se/mobility/item/18591407,294900,Kista ∙ Hedin Automotive Ford Akalla,2020,9350,Hybrid bensin,Automatisk
Toyota Yaris Cross,https://www.blocket.se/mobility/item/20022370,294900,Hisings Backa ∙ Toyota Center Göteborg AB,2025,2231,Hybrid bensin,Automatisk
Toyota Yaris Cross,https://www.blocket.se/mobility/item/20017266,294900,Hisings Backa ∙ Toyota Center Göteborg AB,2024,1441,Hybrid bensin,Automatisk
Volkswagen Tiguan Allspace,https://www.blocket.se/mobility/item/19242084,294900,Vällingby ∙ SWE Bilar AB,2019,11676,Diesel,Automatisk
Peugeot 5008,https://www.blocket.se/mobility/item/19976534,294900,Malmö ∙ Hedbergs Bil AB,2023,5102,Bensin,Automatisk
Volkswagen Passat,https://www.blocket.se/mobility/item/19087124,294900,Stockholm ∙ Din Bil / Volkswagen Hammarby - Begagnade bilar,2021,6900,Diesel,Automatisk
Volkswagen T-Roc,https://www.blocket.se/mobility/item/15737016,294900,Göteborg ∙ Din Bil / Volkswagen Göteborg - Begagnade bilar,2025,2259,Bensin,Automatisk
Citroen ë-C3,https://www.blocket.se/mobility/item/18394252,294900,Handen ∙ J BIL Haninge,2024,500,El,320 km räckvidd
Citroen ë-C3,https://www.blocket.se/mobility/item/13563907,294900,Täby ∙ J BIL Täby,2024,250,El,320 km räckvidd
MINI Cooper C,https://www.blocket.se/mobility/item/13358401,294900,Sollentuna ∙ MINI Sverige – Begagnade bilar,2024,185,Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/19543918,294900,Göteborg ∙ Bilia Sisjön Volvo,2022,9835,El,414 km räckvidd
Citroen C3 Aircross,https://www.blocket.se/mobility/item/18096651,294900,Hisings Kärra ∙ J BIL Tagene,2025,500,Hybrid bensin,Automatisk
Toyota RAV4,https://www.blocket.se/mobility/item/19434239,294900,Upplands Väsby ∙ Bilsmidigt,2019,13759,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/19384138,294900,Malmö ∙ Din Bil / Skoda Malmö,2025,615,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/18354554,294900,Hisings Backa ∙ Din Bil / Volkswagen Backa - Begagnade bilar,2025,1850,Bensin,Automatisk
Citroen ë-C3,https://www.blocket.se/mobility/item/13498919,294900,Upplands Väsby ∙ J BIL Väsby,2024,500,El,320 km räckvidd
Skoda Octavia,https://www.blocket.se/mobility/item/18713646,294900,Bromma ∙ Din Bil / Volkswagen Bromma - Begagnade bilar,2025,3029,Bensin,Automatisk
Hyundai Kona,https://www.blocket.se/mobility/item/15705624,294900,Göteborg ∙ KARMAUTO Göteborg,2025,1480,Hybrid bensin,Automatisk
Peugeot 408,https://www.blocket.se/mobility/item/15784310,294900,Handen ∙ J BIL Haninge,2023,3262,Bensin,Automatisk
Skoda Octavia,https://www.blocket.se/mobility/item/18514791,294900,Bromma ∙ Din Bil / Volkswagen Bromma - Begagnade bilar,2025,1858,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/18266541,294900,Hisings Backa ∙ Din Bil / Volkswagen Backa - Begagnade bilar,2025,1729,Bensin,Automatisk
Volvo V90,https://www.blocket.se/mobility/item/14339387,294900,Kungens Kurva ∙ Stockholm Motor Group,2017,10900,Bensin,Automatisk
Peugeot 408,https://www.blocket.se/mobility/item/13495936,294900,Västra Frölunda ∙ J BIL Frölunda,2023,2906,Bensin,Automatisk
Mercedes-Benz C220 d,https://www.blocket.se/mobility/item/17925972,294990,"Järfälla ∙ Riddermark Bil, Veddesta - Järfälla",2021,9411,Diesel,Automatisk
Lynk & Co 01,https://www.blocket.se/mobility/item/20481235,294990,Stockholm ∙ Carla,2023,3373,Plug-in Bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/20475181,294990,Stockholm ∙ Carla,2021,11138,El,471 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/20435016,294990,Stockholm ∙ Carla,2023,9641,El,469 km räckvidd
Volkswagen ID.5 GTX,https://www.blocket.se/mobility/item/19402281,294990,Stockholm ∙ Carla,2023,11029,El,506 km räckvidd
Audi A3,https://www.blocket.se/mobility/item/18556187,295000,Upplands Väsby ∙ Ayvens Väsby,2024,2121,Plug-in Bensin,Automatisk
Volvo V60,https://www.blocket.se/mobility/item/19436631,295000,Arlandastad ∙ Autohero,2021,11320,Plug-in Bensin,Automatisk
Volvo V60,https://www.blocket.se/mobility/item/19194833,295000,Upplands Väsby ∙ Ayvens Väsby,2022,10618,Plug-in Bensin,Automatisk
Land Rover Range Rover Evoque,https://www.blocket.se/mobility/item/15328712,295000,Danderyd ∙ Bilia Danderyd Jaguar Land Rover,2020,9175,Diesel,Automatisk
Mercedes-Benz GLB200 d,https://www.blocket.se/mobility/item/19025217,295000,Upplands Väsby ∙ Ayvens Väsby,2021,11100,Diesel,Automatisk
Audi Q5,https://www.blocket.se/mobility/item/20299600,295000,Arlandastad ∙ Autohero,2019,15090,Bensin,Automatisk
Volkswagen Arteon,https://www.blocket.se/mobility/item/20213367,295000,Järfälla,2021,11450,Plug-in Bensin,60 km räckvidd
BMW M140i,https://www.blocket.se/mobility/item/18716749,295000,Södertälje,2017,16312,Bensin,Automatisk
BYD Atto3,https://www.blocket.se/mobility/item/19992885,295000,Bro,2023,2300,El,420 km räckvidd
Volvo XC40,https://www.blocket.se/mobility/item/18477136,295000,Vällingby,2020,7785,Bensin,Automatisk
BMW M140i,https://www.blocket.se/mobility/item/19598545,295000,Bunkeflostrand,2017,12500,Bensin,Automatisk
Audi A3,https://www.blocket.se/mobility/item/19538302,295000,Södertälje,2025,2790,Bensin,Automatisk
Lynk & Co 01,https://www.blocket.se/mobility/item/18725617,295900,Hisings Backa ∙ Volvo Car Hisings Backa,2023,1676,Plug-in Bensin,Automatisk
BMW X2,https://www.blocket.se/mobility/item/19690688,295990,Stockholm ∙ Carla,2022,6770,Plug-in Bensin,Automatisk
Volvo XC60,https://www.blocket.se/mobility/item/17764697,296000,Arlandastad ∙ Autohero,2018,13070,Bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/19096829,296000,Arlandastad ∙ Autohero,2022,6950,El,444 km räckvidd
Lynk & Co 01,https://www.blocket.se/mobility/item/20172144,296990,Stockholm ∙ Carla,2023,1021,Plug-in Bensin,Automatisk
Audi A4,https://www.blocket.se/mobility/item/18712671,297500,Upplands Väsby ∙ Bilsmidigt,2020,10824,Diesel,Automatisk
Volkswagen Tiguan,https://www.blocket.se/mobility/item/20494887,297800,Norrtälje ∙ Bilbolaget Norrtälje,2019,8776,Bensin,Automatisk
Fiat 600,https://www.blocket.se/mobility/item/20046471,297800,Segeltorp ∙ Hedin Automotive Segeltorp,2025,500,Hybrid bensin,Automatisk
Tesla Model 3,https://www.blocket.se/mobility/item/20463153,297900,Stockholm ∙ Carla,2021,10089,El,614 km räckvidd
Lynk & Co 01,https://www.blocket.se/mobility/item/20268893,297990,Stockholm ∙ Carla,2023,1412,Plug-in Bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/19682010,297990,Stockholm ∙ Carla,2023,4141,El,478 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/19249110,297990,Stockholm ∙ Carla,2023,6217,El,478 km räckvidd
Audi Q5,https://www.blocket.se/mobility/item/17734209,297990,Stockholm ∙ Carla,2020,9936,Plug-in Bensin,Automatisk
Volvo XC60,https://www.blocket.se/mobility/item/18999636,298000,Vega ∙ JD SolidBil AB,2020,18780,Plug-in Bensin,Automatisk
Tesla Model S,https://www.blocket.se/mobility/item/14261457,298000,Täby ∙ Shiftgear AB,2018,20138,El,Automatisk
Mazda MX-30,https://www.blocket.se/mobility/item/13789736,298000,Norrtälje ∙ Höglunds Bil AB,2024,390,Plug-in Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/18047668,298500,Norrtälje ∙ Bilbolaget Norrtälje,2023,6120,El,423 km räckvidd
Kia Niro,https://www.blocket.se/mobility/item/19994352,298700,"Täby ∙ Riddermark Bil, Täby - Arninge",2023,5626,El,460 km räckvidd
BMW 520d,https://www.blocket.se/mobility/item/20002765,298700,Hisings Backa ∙ Kamux Göteborg,2018,10150,Diesel,Automatisk
Volvo V60 Cross Country,https://www.blocket.se/mobility/item/19665689,298700,Upplands Väsby ∙ Smista Bil i Upplands Väsby AB - MRF Handlare,2020,10319,Diesel,Automatisk
Volkswagen Tiguan,https://www.blocket.se/mobility/item/18793790,298800,Hisings Backa ∙ Kamux Göteborg,2024,10414,Plug-in Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/20326377,298900,Skogås ∙ Riddermark Bil - Länna,2023,9387,El,422 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/19436445,298900,Norsborg ∙ Riddermark Recharge Stockholm,2023,6214,El,478 km räckvidd
Volvo XC40,https://www.blocket.se/mobility/item/20502352,298900,Norsborg ∙ Riddermark Recharge Stockholm,2023,7921,El,419 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/19418294,298900,Norsborg ∙ Riddermark Recharge Stockholm,2023,4550,El,477 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/19418277,298900,Norsborg ∙ Riddermark Recharge Stockholm,2023,5880,El,478 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/20233599,298900,Norsborg ∙ Riddermark Recharge Stockholm,2023,4172,El,477 km räckvidd
Volvo V60,https://www.blocket.se/mobility/item/19403184,298900,Kungsängen ∙ BilEnkelt,2020,12787,Plug-in Bensin,Automatisk
Audi Q5,https://www.blocket.se/mobility/item/20460985,298900,Kungsängen ∙ BilEnkelt,2020,11874,Diesel,Automatisk
Toyota RAV4,https://www.blocket.se/mobility/item/20161154,298900,"Täby ∙ Riddermark Bil, Täby - Arninge",2019,9539,Hybrid bensin,Automatisk
Audi Q4 e-tron,https://www.blocket.se/mobility/item/19000387,298900,Upplands Väsby ∙ Bilsmidigt,2023,3680,El,348 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/20314019,298900,Göteborg ∙ Riddermark Bil Göteborg,2023,10271,El,542 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/19855438,298900,Upplands Väsby ∙ Smista Bil i Upplands Väsby AB - MRF Handlare,2021,13656,El,440 km räckvidd
Audi A5,https://www.blocket.se/mobility/item/20436149,298900,Skogås ∙ Riddermark Bil - Länna,2021,7834,Bensin,Automatisk
Volvo XC60,https://www.blocket.se/mobility/item/19346976,298900,Upplands Väsby ∙ Smista Bil i Upplands Väsby AB - MRF Handlare,2021,15683,Plug-in Bensin,Automatisk
Volkswagen Tiguan Allspace,https://www.blocket.se/mobility/item/20321804,298900,Kungsängen ∙ BilEnkelt,2020,11325,Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/18893233,298900,Upplands Väsby ∙ Bilsmidigt,2022,3867,El,421 km räckvidd
Volvo V60 Cross Country,https://www.blocket.se/mobility/item/19190585,298900,Järfälla ∙ RCR Bil AB,2019,12096,Diesel,Automatisk
Peugeot 5008,https://www.blocket.se/mobility/item/15585724,298900,Malmö ∙ Hedbergs Bil AB,2023,2650,Bensin,Automatisk
Kia Sportage,https://www.blocket.se/mobility/item/20454093,298990,Stockholm ∙ Carla,2022,7843,Plug-in Bensin,Automatisk
Kia Niro,https://www.blocket.se/mobility/item/20315058,298990,Stockholm ∙ Carla,2023,4334,El,460 km räckvidd
Volkswagen Golf,https://www.blocket.se/mobility/item/19918221,298990,Stockholm ∙ Carla,2021,1734,Plug-in Bensin,Automatisk
Mercedes-Benz CLA35,https://www.blocket.se/mobility/item/13473156,299000,Arlandastad ∙ Autohero,2021,15230,Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/19380132,299000,Upplands Väsby ∙ Ayvens Väsby,2023,6406,El,420 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/20025421,299000,Upplands Väsby ∙ Ayvens Väsby,2023,8072,El,551 km räckvidd
Tesla Model 3,https://www.blocket.se/mobility/item/18576027,299000,Upplands Väsby ∙ Ayvens Väsby,2023,5382,El,491 km räckvidd
Audi A4,https://www.blocket.se/mobility/item/20495775,299000,Norsborg,2020,8300,Diesel,Automatisk
Mercedes-Benz CLA220 d,https://www.blocket.se/mobility/item/20511067,299000,Tyresö ∙ Frölings Bil AB,2021,17959,Diesel,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/20098328,299000,Handen ∙ Bilia Haninge Volvo,2023,8520,El,420 km räckvidd
Volkswagen Passat,https://www.blocket.se/mobility/item/20505085,299000,Upplands Väsby ∙ Ayvens Väsby,2023,6773,Plug-in Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/20501601,299000,Haninge ∙ Bilia Haninge Begagnade bilar,2021,11500,Bensin,Automatisk
Hyundai Tucson,https://www.blocket.se/mobility/item/20498939,299000,Upplands Väsby ∙ Aftén Bil KIA Upplands Väsby Begagnat,2021,5300,Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/18210643,299000,Segeltorp ∙ Bilia Segeltorp Volvo & Nissan,2023,10240,El,419 km räckvidd
Volvo V90,https://www.blocket.se/mobility/item/20482314,299000,Skärholmen ∙ STHLM BIL AB,2020,13770,Plug-in Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/20480050,299000,Täby ∙ Hallsten Bil AB,2023,4830,El,423 km räckvidd
Hyundai Kona,https://www.blocket.se/mobility/item/20089975,299000,Malmö ∙ MMC Malmö AB,2024,50,El,473 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/19526486,299000,Upplands Väsby ∙ Ayvens Väsby,2023,3734,El,477 km räckvidd
Volvo XC40,https://www.blocket.se/mobility/item/19922404,299000,Solna ∙ Bilia Haga Norra,2021,12968,Plug-in Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/18100743,299000,Handen ∙ Bilia Haninge Volvo,2023,4900,El,423 km räckvidd
Volkswagen ID.4,https://www.blocket.se/mobility/item/20440240,299000,Ingarö,2023,5000,El,530 km räckvidd
BMW 330e,https://www.blocket.se/mobility/item/18426564,299000,Upplands Väsby ∙ Ayvens Väsby,2023,8082,Plug-in Bensin,Automatisk
Audi A3,https://www.blocket.se/mobility/item/20016078,299000,Segeltorp ∙ Din Bil / Audi Smista - Begagnade bilar,2024,2255,Plug-in Bensin,Automatisk
Toyota RAV4,https://www.blocket.se/mobility/item/16687182,299000,Arlandastad ∙ Autohero,2019,7430,Hybrid bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/19435027,299000,Upplands Väsby ∙ Ayvens Väsby,2023,4145,El,478 km räckvidd
Audi A3,https://www.blocket.se/mobility/item/20406229,299000,Stockholm ∙ Din Bil / Audi Hammarby - Begagnade bilar,2025,1930,Bensin,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/18336896,299000,Täby ∙ Bilia Täby Volvo,2020,10309,Plug-in Bensin,Automatisk
Polestar 2,https://www.blocket.se/mobility/item/19380138,299000,Upplands Väsby ∙ Ayvens Väsby,2022,5873,El,545 km räckvidd
Lynk & Co 01,https://www.blocket.se/mobility/item/18577315,299000,Solna ∙ Bilia Haga Norra,2023,1762,Plug-in Bensin,Automatisk
Mercedes-Benz C300,https://www.blocket.se/mobility/item/19773783,299000,Haninge ∙ Bilia Haninge Begagnade bilar,2020,5987,Plug-in Bensin,Automatisk
Audi A5,https://www.blocket.se/mobility/item/20344195,299000,Danderyd ∙ Din Bil / Audi Danderyd - Begagnade bilar,2021,8772,Bensin,Automatisk
BMW 330e,https://www.blocket.se/mobility/item/20340822,299000,Nacka ∙ Bilia Nacka BMW,2021,7350,Plug-in Bensin,Automatisk
Audi Q3,https://www.blocket.se/mobility/item/20336555,299000,Göteborg ∙ Din Bil / Audi Göteborg - Begagnade bilar,2023,5216,Bensin,Automatisk
Audi A3,https://www.blocket.se/mobility/item/20318942,299000,Segeltorp ∙ Din Bil / Audi Smista - Begagnade bilar,2024,3078,Plug-in Bensin,Automatisk
Audi A3,https://www.blocket.se/mobility/item/20312666,299000,Danderyd ∙ Din Bil / Audi Danderyd - Begagnade bilar,2024,2482,Plug-in Bensin,Automatisk
Audi Q4 e-tron,https://www.blocket.se/mobility/item/18714108,299000,Göteborg ∙ Din Bil / Audi Göteborg - Begagnade bilar,2022,4783,El,333 km räckvidd
Volkswagen Golf,https://www.blocket.se/mobility/item/20303291,299000,Haninge ∙ Bilia Haninge Begagnade bilar,2025,2250,Bensin,Automatisk
Tesla Model X,https://www.blocket.se/mobility/item/20296517,299000,Täby ∙ Hallsten Bil AB,2017,12770,El,Automatisk
Volvo XC40,https://www.blocket.se/mobility/item/20294040,299000,Stockholm ∙ Volvo Car Hammarby Sjöstad,2023,5347,El,423 km räckvidd
Citroen C4,https://www.blocket.se/mobility/item/14201614,299000,Saltsjö-Boo ∙ Dahlbacka Bil AB,2022,625,El,353 km räckvidd
Polestar 2,https://www.blocket.se/mobility/item/20236992,299000,Billdal,2023,7000,El,478 km räckvidd
Mercedes-Benz E300,https://www.blocket.se/mobility/item/18636193,299000,Nacka ∙ Bilia Nacka Volvo,2021,9175,Plug-in Diesel,Automatisk
Kia Niro,https://www.blocket.se/mobility/item/20200793,299000,Skärholmen ∙ STHLM BIL AB,2023,8415,Plug-in Bensin,Automatisk
Kia Ceed,https://www.blocket.se/mobility/item/19260766,299000,Segeltorp ∙ Carstore Kungens Kurva,2024,1810,Plug-in Bensin,Automatisk
